352,低,dī,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
353,地方,dì fang,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
354,地铁,dì tiě,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
355,地图,dì tú,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
356,电梯,diàn tī,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
357,电子,diàn zǐ,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
358,冬,dōng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
359,东,dōng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
360,动物,dòng wù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
361,短,duǎn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
362,段,duàn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
363,锻炼,duàn liàn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
364,多么,duō me,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
365,饿,è,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
366,而且,ér qiě,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
367,耳朵,ěr duo,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
368,发烧,fā shāo,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
369,发现,fā xiàn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
370,方便,fāng biàn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
371,放,fàng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
372,放心,fàng xīn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
373,分,fēn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
374,附近,fù jìn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
375,复习,fù xí,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
376,干净,gān jìng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
377,敢,gǎn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
378,感冒,gǎn mào,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
379,刚才,gāng cái,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
380,根据,gēn jù,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
381,跟,gēn,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
382,更,gèng,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
383,公园,gōng yuán,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
384,故事,gù shi,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
385,刮,guā,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
386,关,guān,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
387,关系,guān xì,"тётя, тётка; (при обращении) тётя; няня (в детском саду)"
